2001 Jun 29,105(7),Erratum,William S. Somers; Gray D. Shaw; Raymond T. Camphausen,Insights into the Molecular Basis of Leukocyte Tethering and Rolling Revealed by Structures of P- and E-Selectin Bound to SLe<sup>X</sup> and PSGL-1,http://www.cell.com/cell/fulltext/S0092-8674(01)00399-3
2001 Jun 15,105(6),Minireview,Bryan R. Cullen,Journey to the Center of the Cell,http://www.cell.com/cell/fulltext/S0092-8674(01)00392-0
2001 Jun 15,105(6),Minireview,Dietmar Schmucker; S.Lawrence Zipursky,Signaling Downstream of Eph Receptors and Ephrin Ligands,http://www.cell.com/cell/fulltext/S0092-8674(01)00391-9
2001 Jun 15,105(6),Minireview,Kenneth S. Polonsky; Clay F. Semenkovich,The Pancreatic β Cell Heats Up: UCP2 and Insulin Secretion in Diabetes,http://www.cell.com/cell/fulltext/S0092-8674(01)00389-0
2001 Jun 15,105(6),Obituary,Peter Rigby,Rosa Beddington,http://www.cell.com/cell/fulltext/S0092-8674(01)00393-2
2001 Jun 15,105(6),Article,Andrew P. VanDemark; Roseanne M. Hofmann; Colleen Tsui; Cecile M. Pickart; Cynthia Wolberger,Molecular Insights into Polyubiquitin Chain Assembly: Crystal Structure of the Mms2/Ubc13 Heterodimer,http://www.cell.com/cell/fulltext/S0092-8674(01)00387-7
2001 Jun 15,105(6),Article,Rana Dajani; Elizabeth Fraser; S.Mark Roe; Neville Young; Valerie Good; Trevor C. Dale; Laurence H. Pearl,Crystal Structure of Glycogen Synthase Kinase 3β: Structural Basis for Phosphate-Primed Substrate Specificity and Autoinhibition,http://www.cell.com/cell/fulltext/S0092-8674(01)00374-9
2001 Jun 15,105(6),Article,Karen W. Dodson; Jerome S. Pinkner; Thierry Rose; Goran Magnusson; Scott J. Hultgren; Gabriel Waksman,Structural Basis of the Interaction of the Pyelonephritic <em>E. coli</em> Adhesin to Its Human Kidney Receptor,http://www.cell.com/cell/fulltext/S0092-8674(01)00388-9
2001 Jun 15,105(6),Article,Chen-Yu Zhang; György Baffy; Pascale Perret; Stefan Krauss; Odile Peroni; Danica Grujic; Thilo Hagen; Antonio J. Vidal-Puig; Olivier Boss; Young-Bum Kim; Xin Xiao Zheng; Michael B. Wheeler; Gerald I. Shulman; Catherine B. Chan; Bradford B. Lowell,Uncoupling Protein-2 Negatively Regulates Insulin Secretion and Is a Major Link between Obesity, β Cell Dysfunction, and Type 2 Diabetes,http://www.cell.com/cell/fulltext/S0092-8674(01)00378-6
2001 Jun 15,105(6),Article,Yuzhong Cheng; Keita Endo; Kwok Wu; Aylin R. Rodan; Ulrike Heberlein; Ronald L. Davis,<em>Drosophila fasciclinII</em> Is Required for the Formation of Odor Memories and for Normal Sensitivity to Alcohol,http://www.cell.com/cell/fulltext/S0092-8674(01)00386-5
2001 Jun 15,105(6),Article,Sebastian Martinek; Susan Inonog; Armen S. Manoukian; Michael W. Young,A Role for the Segment Polarity Gene <em>shaggy/</em>GSK-3 in the <em>Drosophila</em> Circadian Clock,http://www.cell.com/cell/fulltext/S0092-8674(01)00383-X
2001 Jun 15,105(6),Article,Xiaoyan M. Zhang; Miguel Ramalho-Santos; Andrew P. McMahon,<em>Smoothened</em> Mutants Reveal Redundant Roles for Shh and Ihh Signaling Including Regulation of L/R Asymmetry by the Mouse Node,http://www.cell.com/cell/fulltext/S0092-8674(01)00385-3
2001 Jun 15,105(6),Article,Jan U. Lohmann; Ray L. Hong; Martin Hobe; Maximilian A. Busch; François Parcy; Rüdiger Simon; Detlef Weigel,A Molecular Link between Stem Cell Regulation and Floral Patterning in <em>Arabidopsis</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00384-1
2001 Jun 15,105(6),Article,Michael Lenhard; Andrea Bohnert; Gerd Jürgens; Thomas Laux,Termination of Stem Cell Maintenance in <em>Arabidopsis</em> Floral Meristems by Interactions between <em>WUSCHEL</em> and <em>AGAMOUS</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00390-7
2001 Jun 15,105(6),Erratum,,Solution Structure of the Methyl-CpG Binding Domain of Human MBD1 in Complex with Methylated DNA,http://www.cell.com/cell/fulltext/S0092-8674(01)00397-X
2001 Jun 1,105(5),Minireview,Aurelio A. Teleman; Maura Strigini; Stephen M. Cohen,Shaping Morphogen Gradients,http://www.cell.com/cell/fulltext/S0092-8674(01)00377-4
2001 Jun 1,105(5),Minireview,Paul Polakis,More Than One Way to Skin a Catenin,http://www.cell.com/cell/fulltext/S0092-8674(01)00379-8
2001 Jun 1,105(5),Minireview,Robert Landick,RNA Polymerase Clamps Down,http://www.cell.com/cell/fulltext/S0092-8674(01)00381-6
2001 Jun 1,105(5),Minireview,R. Martienssen; W.R. McCombie,The First Plant Genome,http://www.cell.com/cell/fulltext/S0092-8674(01)00382-8
2001 Jun 1,105(5),Article,Ulla-Maija Koivisto; Ann L. Hubbard; Ira Mellman,A Novel Cellular Phenotype for Familial Hypercholesterolemia due to a Defect in Polarized Targeting of LDL Receptor,http://www.cell.com/cell/fulltext/S0092-8674(01)00371-3
2001 Jun 1,105(5),Article,Chunjie Zhao; Junko Takita; Yosuke Tanaka; Mitsutoshi Setou; Terunaga Nakagawa; Sen Takeda; Hong Wei Yang; Sumio Terada; Takao Nakata; Yosuke Takei; Masaaki Saito; Shoji Tsuji; Yasuhide Hayashi; Nobutaka Hirokawa,Charcot-Marie-Tooth Disease Type 2A Caused by Mutation in a Microtubule Motor KIF1Bβ,http://www.cell.com/cell/fulltext/S0092-8674(01)00363-4
2001 Jun 1,105(5),Article,Paula M. Lewis; Matthew P. Dunn; Jill A. McMahon; Malcolm Logan; James F. Martin; Benoit St-Jacques; Andrew P. McMahon,Cholesterol Modification of Sonic Hedgehog Is Required for Long-Range Signaling Activity and Effective Modulation of Signaling by Ptc1,http://www.cell.com/cell/fulltext/S0092-8674(01)00369-5
2001 Jun 1,105(5),Article,Laurence Dubois; Magalie Lecourtois; Cyrille Alexandre; Elisabeth Hirst; Jean-Paul Vincent,Regulated Endocytic Routing Modulates Wingless Signaling in <em>Drosophila</em> Embryos,http://www.cell.com/cell/fulltext/S0092-8674(01)00375-0
2001 Jun 1,105(5),Article,Jeong-Gu Kang; Ju Yun; Dae-Hwan Kim; Kyung-Sook Chung; Shozo Fujioka; Jeong-Il Kim; Hye-Won Dae; Shigeo Yoshida; Suguru Takatsuto; Pill-Soon Song; Chung-Mo Park,Light and Brassinosteroid Signals Are Integrated via a Dark-Induced Small G Protein in Etiolated Seedling Growth,http://www.cell.com/cell/fulltext/S0092-8674(01)00370-1
2001 Jun 1,105(5),Article,Federico Sesti; Theodore M. Shih; Natalia Nikolaeva; Steve A.N. Goldstein,Immunity to K1 Killer Toxin: Internal TOK1 Blockade,http://www.cell.com/cell/fulltext/S0092-8674(01)00376-2
2001 Jun 1,105(5),Article,Julie D.R. Reimann; Ellen Freed; Jerry Y. Hsu; Edgar R. Kramer; Jan-Michael Peters; Peter K. Jackson,Emi1 Is a Mitotic Regulator that Interacts with Cdc20 and Inhibits the Anaphase Promoting Complex,http://www.cell.com/cell/fulltext/S0092-8674(01)00361-0
2001 Jun 1,105(5),Article,Matthew C. Franklin; Jimin Wang; Thomas A. Steitz,Structure of the Replicating Complex of a Pol α Family DNA Polymerase,http://www.cell.com/cell/fulltext/S0092-8674(01)00367-1
2001 Jun 1,105(5),Article,Michael J. Dye; Nick J. Proudfoot,Multiple Transcript Cleavage Precedes Polymerase Release in Termination by RNA Polymerase II,http://www.cell.com/cell/fulltext/S0092-8674(01)00372-5
2001 Jun 1,105(5),Article,Binhai Zheng; Urs Albrecht; Krista Kaasik; Marijke Sage; Weiqin Lu; Sukeshi Vaishnav; Qiu Li; Zhong Sheng Sun; Gregor Eichele; Allan Bradley; Cheng Chi Lee,Nonredundant Roles of the <em>mPer1</em> and <em>mPer2</em> Genes in the Mammalian Circadian Clock,http://www.cell.com/cell/fulltext/S0092-8674(01)00380-4
2001 Jun 1,105(5),Erratum,,The Human Peroxisomal Targeting Signal Receptor, Pex5p, Is Translocated into the Peroxisomal Matrix and Recycled to the Cytosol,http://www.cell.com/cell/fulltext/S0092-8674(01)00373-7
2001 May 18,105(4),Minireview,Tim Stearns,Centrosome Duplication: A Centriolar Pas de Deux,http://www.cell.com/cell/fulltext/S0092-8674(01)00366-X
2001 May 18,105(4),Minireview,Scott C. Schuyler; David Pellman,Microtubule “Plus-End-Tracking Proteins”: The End Is Just the Beginning,http://www.cell.com/cell/fulltext/S0092-8674(01)00364-6
2001 May 18,105(4),Meeting review,Alfonso Martinez Arias,Epithelial Mesenchymal Interactions in Cancer and Development,http://www.cell.com/cell/fulltext/S0092-8674(01)00365-8
2001 May 18,105(4),Article,Yanming Wang; Weiguo Zhang; Ye Jin; Jørgen Johansen; Kristen M. Johansen,The JIL-1 Tandem Kinase Mediates Histone H3 Phosphorylation and Is Required for Maintenance of Chromatin Structure in <em>Drosophila</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00325-7
2001 May 18,105(4),Article,Prasad V. Jallepalli; Irene C. Waizenegger; Fred Bunz; Sabine Langer; Michael R. Speicher; Jan-Michael Peters; Kenneth W. Kinzler; Bert Vogelstein; Christoph Lengauer,Securin Is Required for Chromosomal Stability in Human Cells,http://www.cell.com/cell/fulltext/S0092-8674(01)00340-3
2001 May 18,105(4),Article,Gabriela Alexandru; Frank Uhlmann; Karl Mechtler; Marc-André Poupart; Kim Nasmyth,Phosphorylation of the Cohesin Subunit Scc1 by Polo/Cdc5 Kinase Regulates Sister Chromatid Separation in Yeast,http://www.cell.com/cell/fulltext/S0092-8674(01)00362-2
2001 May 18,105(4),Article,Karl-Peter Hopfner; Annette Karcher; Lisa Craig; Tammy T. Woo; James P. Carney; John A. Tainer,Structural Biochemistry and Interaction Architecture of the DNA Double-Strand Break Repair Mre11 Nuclease and Rad50-ATPase,http://www.cell.com/cell/fulltext/S0092-8674(01)00335-X
2001 May 18,105(4),Article,Izuru Ohki; Nobuya Shimotake; Naoyuki Fujita; Jun-Goo Jee; Takahisa Ikegami; Mitsuyoshi Nakao; Masahiro Shirakawa,Solution Structure of the Methyl-CpG Binding Domain of Human MBD1 in Complex with Methylated DNA,http://www.cell.com/cell/fulltext/S0092-8674(01)00324-5
2001 May 18,105(4),Article,Philipp Milkereit; Olivier Gadal; Alexander Podtelejnikov; Stephanie Trumtel; Nicole Gas; Elisabeth Petfalski; David Tollervey; Mathias Mann; Ed Hurt; Herbert Tschochner,Maturation and Intranuclear Transport of Pre-Ribosomes Requires Noc Proteins,http://www.cell.com/cell/fulltext/S0092-8674(01)00358-0
2001 May 18,105(4),Article,Nikki M. Plaster; Rabi Tawil; Martin Tristani-Firouzi; Sonia Canún; Saı̈d Bendahhou; Akiko Tsunoda; Matthew R. Donaldson; Susan T. Iannaccone; Ewout Brunt; Richard Barohn; John Clark; Feza Deymeer; Alfred L. George Jr.; Frank A. Fish; Angelika Hahn; Alexandru Nitu; Coskun Ozdemir; Piraye Serdaroglu; S.H. Subramony; Gil Wolfe; Ying-Hui Fu; Louis J. Ptáček,Mutations in Kir2.1 Cause the Developmental and Episodic Electrical Phenotypes of Andersen's Syndrome,http://www.cell.com/cell/fulltext/S0092-8674(01)00342-7
2001 May 18,105(4),Article,Karunesh Ganguly; Alejandro F. Schinder; Scott T. Wong; Mu-ming Poo,GABA Itself Promotes the Developmental Switch of Neuronal GABAergic Responses from Excitation to Inhibition,http://www.cell.com/cell/fulltext/S0092-8674(01)00341-5
2001 May 18,105(4),Article,Joerg Huelsken; Regina Vogel; Bettina Erdmann; George Cotsarelis; Walter Birchmeier,β-Catenin Controls Hair Follicle Morphogenesis and Stem Cell Differentiation in the Skin,http://www.cell.com/cell/fulltext/S0092-8674(01)00336-1
2001 May 18,105(4),Article,Kevin F. O'Connell; Cathy Caron; Kevin R. Kopish; Daryl D. Hurd; Kenneth J. Kemphues; Yongjing Li; John G. White,The <em>C. elegans zyg-1</em> Gene Encodes a Regulator of Centrosome Duplication with Distinct Maternal and Paternal Roles in the Embryo,http://www.cell.com/cell/fulltext/S0092-8674(01)00338-5
2001 May 4,105(3),Minireview,Matthew D. Smith; Danny J. Schnell,Peroxisomal Protein Import: The Paradigm Shifts,http://www.cell.com/cell/fulltext/S0092-8674(01)00337-3
2001 May 4,105(3),Review,Bruce A. Edgar; Terry L. Orr-Weaver,Endoreplication Cell Cycles: More for Less,http://www.cell.com/cell/fulltext/S0092-8674(01)00334-8
2001 May 4,105(3),Book review,Alan Weiner,It Takes Two to Tango: Information, Metabolism, and the Origins of Life,http://www.cell.com/cell/fulltext/S0092-8674(01)00331-2
2001 May 4,105(3),Book review,David Pellman,Twenty Ways of Looking at a Centrosome,http://www.cell.com/cell/fulltext/S0092-8674(01)00343-9
2001 May 4,105(3),Book review,Robert L. Morris,Navigating by Landmarks,http://www.cell.com/cell/fulltext/S0092-8674(01)00344-0
2001 May 4,105(3),Book review,Ian Sussex,This Is Not Your Father's Plant Biochem Textbook,http://www.cell.com/cell/fulltext/S0092-8674(01)00345-2
2001 May 4,105(3),Book review,Marie T. Filbin,Axonal Regeneration: How Close to the Target after 50 Years?,http://www.cell.com/cell/fulltext/S0092-8674(01)00346-4
2001 May 4,105(3),Book review,Paul W. Kincade,A Developing Story,http://www.cell.com/cell/fulltext/S0092-8674(01)00347-6
2001 May 4,105(3),Book review,Eric J. Sundberg; Roy A. Mariuzza,Come Together,http://www.cell.com/cell/fulltext/S0092-8674(01)00348-8
2001 May 4,105(3),Book review,Mark Marsh,An All Too Visible Adversary,http://www.cell.com/cell/fulltext/S0092-8674(01)00349-X
2001 May 4,105(3),Book review,Robert A. Weinberg,Cellular Brake Pad Inspection,http://www.cell.com/cell/fulltext/S0092-8674(01)00350-6
2001 May 4,105(3),Book review,Susan Smith,Life and Death at the Hand of Poly(ADP-Ribosyl)ation,http://www.cell.com/cell/fulltext/S0092-8674(01)00351-8
2001 May 4,105(3),Book review,Amy T. Hark; Steven J. Triezenberg,Chromatin and Transcription: Merging Package and Process,http://www.cell.com/cell/fulltext/S0092-8674(01)00352-X
2001 May 4,105(3),Book review,Adrian J. Ivinson,Anecdotal Accounts of Science,http://www.cell.com/cell/fulltext/S0092-8674(01)00353-1
2001 May 4,105(3),Book review,Neil A. Holtzman,Riding the Range (of Genetics),http://www.cell.com/cell/fulltext/S0092-8674(01)00354-3
2001 May 4,105(3),Book review,Elizabeth Marincola,Biological Imperatives: Women's Careers in the Biosciences,http://www.cell.com/cell/fulltext/S0092-8674(01)00355-5
2001 May 4,105(3),Book review,Fran Lewitter,Computation and Biology: A Joint Venture,http://www.cell.com/cell/fulltext/S0092-8674(01)00356-7
2001 May 4,105(3),Book review,Ajay B. Chitnis; Geoffrey J. Goodhill,Molecules, Magnets, and Mathematics,http://www.cell.com/cell/fulltext/S0092-8674(01)00357-9
2001 May 4,105(3),Article,Song-Hai Shi; Yasunori Hayashi; José A. Esteban; Roberto Malinow,Subunit-Specific Rules Governing AMPA Receptor Trafficking to Synapses in Hippocampal Pyramidal Neurons,http://www.cell.com/cell/fulltext/S0092-8674(01)00321-X
2001 May 4,105(3),Article,Nicolas Tapon; Naoto Ito; Barry J. Dickson; Jessica E. Treisman; Iswar K. Hariharan,The <em>Drosophila</em> Tuberous Sclerosis Complex Gene Homologs Restrict Cell Growth and Cell Proliferation,http://www.cell.com/cell/fulltext/S0092-8674(01)00332-4
2001 May 4,105(3),Article,Christopher J. Potter; He Huang; Tian Xu,<em>Drosophila Tsc1</em> Functions with <em>Tsc2</em> to Antagonize Insulin Signaling in Regulating Cell Growth, Cell Proliferation, and Organ Size,http://www.cell.com/cell/fulltext/S0092-8674(01)00333-6
2001 May 4,105(3),Article,Diane S. Krause; Neil D. Theise; Michael I. Collector; Octavian Henegariu; Sonya Hwang; Rebekah Gardner; Sara Neutzel; Saul J. Sharkis,Multi-Organ, Multi-Lineage Engraftment by a Single Bone Marrow-Derived Stem Cell,http://www.cell.com/cell/fulltext/S0092-8674(01)00328-2
2001 May 4,105(3),Article,Yosuke Tsujishita; Shuling Guo; Leslie E. Stolz; John D. York; James H. Hurley,Specificity Determinants in Phosphoinositide Dephosphorylation: Crystal Structure of an Archetypal Inositol Polyphosphate 5-Phosphatase,http://www.cell.com/cell/fulltext/S0092-8674(01)00326-9
2001 May 4,105(3),Article,Andrew H. Huber; William I. Weis,The Structure of the β-Catenin/E-Cadherin Complex and the Molecular Basis of Diverse Ligand Recognition by β-Catenin,http://www.cell.com/cell/fulltext/S0092-8674(01)00330-0
2001 May 4,105(3),Article,Edward A. Sekinger; David S. Gross,Silenced Chromatin Is Permissive to Activator Binding and PIC Recruitment,http://www.cell.com/cell/fulltext/S0092-8674(01)00329-4
2001 May 4,105(3),Erratum,,<em><strong>gigas</strong></em><strong>, a</strong> <em><strong>Drosophila</strong></em> <strong>Homolog of Tuberous Sclerosis Gene Product-2, Regulates the Cell Cycle</strong>,http://www.cell.com/cell/fulltext/S0092-8674(01)00327-0
2001 Apr 20,105(2),Minireview,Robert N. Dutnall; Lorraine Pillus,Deciphering NAD-Dependent Deacetylases,http://www.cell.com/cell/fulltext/S0092-8674(01)00305-1
2001 Apr 20,105(2),Minireview,Cynthia Kenyon,A Conserved Regulatory System for Aging,http://www.cell.com/cell/fulltext/S0092-8674(01)00306-3
2001 Apr 20,105(2),Minireview,Adam Rodaway; Roger Patient,Mesendoderm: An Ancient Germ Layer?,http://www.cell.com/cell/fulltext/S0092-8674(01)00307-5
2001 Apr 20,105(2),Minireview,Paul W Sternberg,Working in the Post-Genomic <em>C. elegans</em> World,http://www.cell.com/cell/fulltext/S0092-8674(01)00308-7
2001 Apr 20,105(2),Article,Despina Moshous; Isabelle Callebaut; Régina de Chasseval; Barbara Corneo; Marina Cavazzana-Calvo; Françoise Le Deist; Ilhan Tezcan; Ozden Sanal; Yves Bertrand; Noel Philippe; Alain Fischer; Jean-Pierre de Villartay,Artemis, a Novel DNA Double-Strand Break Repair/V(D)J Recombination Protein, Is Mutated in Human Severe Combined Immune Deficiency,http://www.cell.com/cell/fulltext/S0092-8674(01)00309-9
2001 Apr 20,105(2),Article,Vincent Dammai; Suresh Subramani,The Human Peroxisomal Targeting Signal Receptor, Pex5p, Is Translocated into the Peroxisomal Matrix and Recycled to the Cytosol,http://www.cell.com/cell/fulltext/S0092-8674(01)00310-5
2001 Apr 20,105(2),Article,Andrew J. Simmonds; Gilbert dosSantos; Izhar Livne-Bar; Henry M. Krause,Apical Localization of <em>wingless</em> Transcripts Is Required for Wingless Signaling,http://www.cell.com/cell/fulltext/S0092-8674(01)00311-7
2001 Apr 20,105(2),Article,Gavin S. Wilkie; Ilan Davis,<em>Drosophila wingless</em> and Pair-Rule Transcripts Localize Apically by Dynein-Mediated Transport of RNA Particles,http://www.cell.com/cell/fulltext/S0092-8674(01)00312-9
2001 Apr 20,105(2),Article,Alvaro Sagasti; Naoki Hisamoto; Junko Hyodo; Miho Tanaka-Hino; Kunihiro Matsumoto; Cornelia I Bargmann,The CaMKII UNC-43 Activates the MAPKKK NSY-1 to Execute a Lateral Signaling Decision Required for Asymmetric Olfactory Neuron Fates,http://www.cell.com/cell/fulltext/S0092-8674(01)00313-0
2001 Apr 20,105(2),Article,Steven M. Shamah; Michael Z. Lin; Jeffrey L. Goldberg; Soline Estrach; Mustafa Sahin; Linda Hu; Mihaela Bazalakova; Rachel L. Neve; Gabriel Corfas; Anne Debant; Michael E. Greenberg,EphA Receptors Regulate Growth Cone Dynamics through the Novel Guanine Nucleotide Exchange Factor Ephexin,http://www.cell.com/cell/fulltext/S0092-8674(01)00314-2
2001 Apr 20,105(2),Article,Louis Renault; Jürgen Kuhlmann; Andreas Henkel; Alfred Wittinghofer,Structural Basis for Guanine Nucleotide Exchange on Ran by the Regulator of Chromosome Condensation (RCC1),http://www.cell.com/cell/fulltext/S0092-8674(01)00315-4
2001 Apr 20,105(2),Article,Tomas Obsil; Rodolfo Ghirlando; David C Klein; Surajit Ganguly; Fred Dyda,Crystal Structure of the 14-3-3ζ:Serotonin N-Acetyltransferase Complex: A Role for Scaffolding in Enzyme Regulation,http://www.cell.com/cell/fulltext/S0092-8674(01)00316-6
2001 Apr 20,105(2),Article,Jinrong Min; Joseph Landry; Rolf Sternglanz; Rui-Ming Xu,Crystal Structure of a SIR2 Homolog–NAD Complex,http://www.cell.com/cell/fulltext/S0092-8674(01)00317-8
2001 Apr 20,105(2),Article,Thomas A Edwards; Scott E Pyle; Robin P Wharton; Aneel K Aggarwal,Structure of Pumilio Reveals Similarity between RNA and Peptide Binding Motifs,http://www.cell.com/cell/fulltext/S0092-8674(01)00318-X
2001 Apr 20,105(2),Erratum,,Structural Analyses of DNA Recognition by the AML1/Runx-1 Runt Domain and Its Allosteric Control by CBFβ,http://www.cell.com/cell/fulltext/S0092-8674(01)00319-1
2001 Apr 6,105(1),Minireview,Roman J Giger; Alex L Kolodkin,Silencing the Siren: Guidance Cue Hierarchies at the CNS Midline,http://www.cell.com/cell/fulltext/S0092-8674(01)00290-2
2001 Apr 6,105(1),Minireview,James H Strauss; Ellen G Strauss,Virus Evolution: How Does an Enveloped Virus Make a Regular Structure?,http://www.cell.com/cell/fulltext/S0092-8674(01)00291-4
2001 Apr 6,105(1),Minireview,Franck Pichaud; Jessica Treisman; Claude Desplan,Reinventing a Common Strategy for Patterning the Eye,http://www.cell.com/cell/fulltext/S0092-8674(01)00292-6
2001 Apr 6,105(1),Review,Bruce S Baker; Barbara J Taylor; Jeffrey C Hall,Are Complex Behaviors Specified by Dedicated Regulatory Genes? Reasoning from <em>Drosophila</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00293-8
2001 Apr 6,105(1),Article,Sharon S. Low-Zeddies; Joseph S. Takahashi,Chimera Analysis of the <em>Clock</em> Mutation in Mice Shows that Complex Cellular Integration Determines Circadian Behavior,http://www.cell.com/cell/fulltext/S0092-8674(01)00294-X
2001 Apr 6,105(1),Article,Till Marquardt; Ruth Ashery-Padan; Nicole Andrejewski; Raffaella Scardigli; Francois Guillemot; Peter Gruss,Pax6 Is Required for the Multipotent State of Retinal Progenitor Cells,http://www.cell.com/cell/fulltext/S0092-8674(01)00295-1
2001 Apr 6,105(1),Article,Helen Sink; Edward Jay Rehm; Lee Richstone; Yolanda M. Bulls; Corey S. Goodman,<em>sidestep</em> Encodes a Target-Derived Attractant Essential for Motor Axon Guidance in <em>Drosophila</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00296-3
2001 Apr 6,105(1),Article,Qiang Lu; Edna E. Sun; Robyn S. Klein; John G. Flanagan,Ephrin-B Reverse Signaling Is Mediated by a Novel PDZ-RGS Protein and Selectively Inhibits G Protein–Coupled Chemoattraction,http://www.cell.com/cell/fulltext/S0092-8674(01)00297-5
2001 Apr 6,105(1),Article,Christopher G. Winter; Bruce Wang; Anna Ballew; Anne Royou; Roger Karess; Jeffrey D. Axelrod; Liqun Luo,<em>Drosophila</em> Rho-Associated Kinase (Drok) Links Frizzled-Mediated Planar Cell Polarity Signaling to the Actin Cytoskeleton,http://www.cell.com/cell/fulltext/S0092-8674(01)00298-7
2001 Apr 6,105(1),Article,Rosa Puertollano; Paul A Randazzo; John F Presley; Lisa M Hartnell; Juan S Bonifacino,The GGAs Promote ARF-Dependent Recruitment of Clathrin to the TGN,http://www.cell.com/cell/fulltext/S0092-8674(01)00299-9
2001 Apr 6,105(1),Article,Hee-Jung Choi; Seung-Jun Kim; Partha Mukhopadhyay; Sayeon Cho; Joo-Rang Woo; Gisela Storz; Seong-Eon Ryu,Structural Basis of the Redox Switch in the OxyR Transcription Factor,http://www.cell.com/cell/fulltext/S0092-8674(01)00300-2
2001 Apr 6,105(1),Article,Matthew A. Young; Stefania Gonfloni; Giulio Superti-Furga; Benoit Roux; John Kuriyan,Dynamic Coupling between the SH2 and SH3 Domains of c-Src and Hck Underlies Their Inactivation by C-Terminal Tyrosine Phosphorylation,http://www.cell.com/cell/fulltext/S0092-8674(01)00301-4
2001 Apr 6,105(1),Article,Sergei V. Pletnev; Wei Zhang; Suchetana Mukhopadhyay; Bonnie R. Fisher; Raquel Hernandez; Dennis T. Brown; Timothy S. Baker; Michael G. Rossmann; Richard J. Kuhn,Locations of Carbohydrate Sites on Alphavirus Glycoproteins Show that E1 Forms an Icosahedral Scaffold,http://www.cell.com/cell/fulltext/S0092-8674(01)00302-6
2001 Apr 6,105(1),Article,Julien Lescar; Alain Roussel; Michelle W. Wien; Jorge Navaza; Stephen D. Fuller; Gisela Wengler; Gerd Wengler; Félix A. Rey,The Fusion Glycoprotein Shell of Semliki Forest Virus: An Icosahedral Assembly Primed for Fusogenic Activation at Endosomal pH,http://www.cell.com/cell/fulltext/S0092-8674(01)00303-8
2001 Apr 6,105(1),Article,Sharon B. Cantor; Daphne W. Bell; Shridar Ganesan; Elizabeth M. Kass; Ronny Drapkin; Steven Grossman; Doke C.R. Wahrer; Dennis C. Sgroi; William S. Lane; Daniel A. Haber; David M. Livingston,BACH1, a Novel Helicase-like Protein, Interacts Directly with BRCA1 and Contributes to Its DNA Repair Function,http://www.cell.com/cell/fulltext/S0092-8674(01)00304-X
2001 Mar 23,104(6),Minireview,Robert P. Ray; Kristi A. Wharton,Twisted Perspective: New Insights into Extracellular Modulation of BMP Signaling during Development,http://www.cell.com/cell/fulltext/S0092-8674(01)00275-6
2001 Mar 23,104(6),Minireview,Lakshmi Goyal,Cell Death Inhibition: Keeping Caspases in Check,http://www.cell.com/cell/fulltext/S0092-8674(01)00276-8
2001 Mar 23,104(6),Minireview,John B. Lowe,Glycosylation, Immunity, and Autoimmunity,http://www.cell.com/cell/fulltext/S0092-8674(01)00277-X
2001 Mar 23,104(6),Minireview,Bruce A. Maguire; Robert A. Zimmermann,The Ribosome in Focus,http://www.cell.com/cell/fulltext/S0092-8674(01)00278-1
2001 Mar 23,104(6),Article,Ahmed H. Hassan; Kristen E. Neely; Jerry L. Workman,Histone Acetyltransferase Complexes Stabilize SWI/SNF Binding to Promoter Nucleosomes,http://www.cell.com/cell/fulltext/S0092-8674(01)00279-3
2001 Mar 23,104(6),Article,Carina Y. Howell; Timothy H. Bestor; Feng Ding; Keith E. Latham; Carmen Mertineit; Jacquetta M. Trasler; J.Richard Chaillet,Genomic Imprinting Disrupted by a Maternal Effect Mutation in the <em>Dnmt1</em> Gene,http://www.cell.com/cell/fulltext/S0092-8674(01)00280-X
2001 Mar 23,104(6),Article,Kami Ahmad; Steven Henikoff,Modulation of a Transcription Factor Counteracts Heterochromatic Gene Silencing in <em>Drosophila</em>,http://www.cell.com/cell/fulltext/S0092-8674(01)00281-1
2001 Mar 23,104(6),Article,Bruno Lamolet; Anne-Marie Pulichino; Thomas Lamonerie; Yves Gauthier; Thierry Brue; Alain Enjalbert; Jacques Drouin,A Pituitary Cell-Restricted T Box Factor, Tpit, Activates POMC Transcription in Cooperation with Pitx Homeoproteins,http://www.cell.com/cell/fulltext/S0092-8674(01)00282-3
2001 Mar 23,104(6),Article,Jonas Muhr; Elisabet Andersson; Madelen Persson; Thomas M. Jessell; Johan Ericson,Groucho-Mediated Transcriptional Repression Establishes Progenitor Cell Pattern and Neuronal Fate in the Ventral Neural Tube,http://www.cell.com/cell/fulltext/S0092-8674(01)00283-5
2001 Mar 23,104(6),Article,Jennifer S. Colvin; Rebecca P. Green; Jennifer Schmahl; Blanche Capel; David M. Ornitz,Male-to-Female Sex Reversal in Mice Lacking Fibroblast Growth Factor 9,http://www.cell.com/cell/fulltext/S0092-8674(01)00284-7
